Course,Term_Offered,Campus
SRAP4053,Term 1 2019,"Main Campus, Kensington"
SRAP4054,Term 1 2019,"Main Campus, Kensington"
SRAP5001,Term 1 2019,"Main Campus, Kensington"
SRAP5021,Term 1 2019,"Main Campus, Kensington"
SRAP5101,Term 1 2019,"Main Campus, Kensington"
SRAP5103,Term 1 2019,"Main Campus, Kensington"
SRAP5106,Term 1 2019,"Main Campus, Kensington"
SRAP5107,Term 1 2019,"Main Campus, Kensington"
SRAP9501,Term 1 2019,"Main Campus, Kensington"
SRAP3001,Term 2 2019,"Main Campus, Kensington"
SRAP3006,Term 2 2019,"Main Campus, Kensington"
SRAP4051,Term 2 2019,"Main Campus, Kensington"
SRAP4052,Term 2 2019,"Main Campus, Kensington"
SRAP4053,Term 2 2019,"Main Campus, Kensington"
SRAP4054,Term 2 2019,"Main Campus, Kensington"
SRAP5004,Term 2 2019,"Main Campus, Kensington"
SRAP5103,Term 2 2019,"Main Campus, Kensington"
SRAP5107,Term 2 2019,"Main Campus, Kensington"
SRAP9501,Term 2 2019,"Main Campus, Kensington"
SRAP1001,Term 3 2019,"Main Campus, Kensington"
SRAP3002,Term 3 2019,"Main Campus, Kensington"
SRAP3003,Term 3 2019,"Main Campus, Kensington"
SRAP4051,Term 3 2019,"Main Campus, Kensington"
SRAP4052,Term 3 2019,"Main Campus, Kensington"
SRAP4053,Term 3 2019,"Main Campus, Kensington"
SRAP4054,Term 3 2019,"Main Campus, Kensington"
SRAP5018,Term 3 2019,"Main Campus, Kensington"
SRAP5101,Term 3 2019,"Main Campus, Kensington"
SRAP5102,Term 3 2019,"Main Campus, Kensington"
SRAP5103,Term 3 2019,"Main Campus, Kensington"
SRAP5106,Term 3 2019,"Main Campus, Kensington"
SRAP5107,Term 3 2019,"Main Campus, Kensington"
SRAP9501,Term 3 2019,"Main Campus, Kensington"
STAM9000,Term 1 2019,"Main Campus, Kensington"
STAM9050,Term 1 2019,"Main Campus, Kensington"
STAM9000,Term 2 2019,"Main Campus, Kensington"
STAM9050,Term 2 2019,"Main Campus, Kensington"
STAM9000,Term 3 2019,"Main Campus, Kensington"
STAM9050,Term 3 2019,"Main Campus, Kensington"
SUSD0009,Summer Term 2019,"Main Campus, Kensington"
SUSD0001,Term 1 2019,"Main Campus, Kensington"
SUSD0007,Term 1 2019,"Main Campus, Kensington"
SUSD0015,Term 1 2019,"Main Campus, Kensington"
SUSD0016,Term 1 2019,"Main Campus, Kensington"
SUSD0002,Term 2 2019,"Main Campus, Kensington"
SUSD0003,Term 3 2019,"Main Campus, Kensington"
SUSD0004,Term 3 2019,"Main Campus, Kensington"
SUSD0010,Term 3 2019,"Main Campus, Kensington"
SUSD0015,Term 3 2019,"Main Campus, Kensington"
SWCH9001,Term 1 2019,"Main Campus, Kensington"
SWCH9002,Term 1 2019,"Main Campus, Kensington"
SWCH9005,Term 1 2019,"Main Campus, Kensington"
SWCH9006,Term 1 2019,"Main Campus, Kensington"
SWCH9007,Term 1 2019,"Main Campus, Kensington"
SWCH9011,Term 1 2019,"Main Campus, Kensington"
SWCH9017,Term 1 2019,"Main Campus, Kensington"
SWCH9019,Term 1 2019,"Main Campus, Kensington"
SWCH9031,Term 1 2019,"Main Campus, Kensington"
SWCH9003,Term 2 2019,"Main Campus, Kensington"
SWCH9007,Term 2 2019,"Main Campus, Kensington"
SWCH9009,Term 2 2019,"Main Campus, Kensington"
SWCH9012,Term 2 2019,"Main Campus, Kensington"
SWCH9013,Term 2 2019,"Main Campus, Kensington"
SWCH9015,Term 2 2019,"Main Campus, Kensington"
SWCH9019,Term 2 2019,"Main Campus, Kensington"
SWCH9032,Term 2 2019,"Main Campus, Kensington"
SWCH9001,Term 3 2019,"Main Campus, Kensington"
SWCH9004,Term 3 2019,"Main Campus, Kensington"
SWCH9007,Term 3 2019,"Main Campus, Kensington"
SWCH9011,Term 3 2019,"Main Campus, Kensington"
SWCH9014,Term 3 2019,"Main Campus, Kensington"
SWCH9016,Term 3 2019,"Main Campus, Kensington"
SWCH9017,Term 3 2019,"Main Campus, Kensington"
SWCH9019,Term 3 2019,"Main Campus, Kensington"
TABL1710,Summer Term 2019,"Main Campus, Kensington"
TABL2712,Summer Term 2019,"Main Campus, Kensington"
TABL2741,Summer Term 2019,"Main Campus, Kensington"
TABL2751,Summer Term 2019,"Main Campus, Kensington"
TABL3044,Summer Term 2019,"Main Campus, Kensington"
TABL5544,Summer Term 2019,"Main Campus, Kensington"
TABL5551,Summer Term 2019,"Main Campus, Kensington"
TABL1710,Term 1 2019,"Main Campus, Kensington"
TABL2712,Term 1 2019,"Main Campus, Kensington"
TABL2731,Term 1 2019,"Main Campus, Kensington"
TABL2741,Term 1 2019,"Main Campus, Kensington"
TABL2792,Term 1 2019,"Main Campus, Kensington"
TABL3005,Term 1 2019,"Main Campus, Kensington"
TABL3006,Term 1 2019,"Main Campus, Kensington"
TABL3010,Term 1 2019,"Main Campus, Kensington"
TABL3016,Term 1 2019,"Main Campus, Kensington"
TABL3022,Term 1 2019,"Main Campus, Kensington"
TABL3741,Term 1 2019,"Main Campus, Kensington"
TABL3755,Term 1 2019,"Main Campus, Kensington"
TABL3761,Term 1 2019,"Main Campus, Kensington"
TABL3791,Term 1 2019,"Main Campus, Kensington"
TABL4721,Term 1 2019,"Main Campus, Kensington"
TABL4722,Term 1 2019,"Main Campus, Kensington"
TABL5505,Term 1 2019,"Main Campus, Kensington"
TABL5506,Term 1 2019,"Main Campus, Kensington"
TABL5510,Term 1 2019,"Main Campus, Kensington"
TABL5511,Term 1 2019,"Main Campus, Kensington"
TABL5512,Term 1 2019,"Main Campus, Kensington"
TABL5522,Term 1 2019,"Main Campus, Kensington"
TABL5527,Term 1 2019,"Main Campus, Kensington"
TABL5531,Term 1 2019,"Main Campus, Kensington"
TABL5538,Term 1 2019,"Main Campus, Kensington"
TABL5541,Term 1 2019,"Main Campus, Kensington"
TABL5551,Term 1 2019,"Main Campus, Kensington"
TABL5562,Term 1 2019,"Main Campus, Kensington"
TABL5575,Term 1 2019,"Main Campus, Kensington"
TABL5580,Term 1 2019,"Main Campus, Kensington"
TABL5581,Term 1 2019,"Main Campus, Kensington"
TABL5582,Term 1 2019,"Main Campus, Kensington"
TABL5584,Term 1 2019,"Main Campus, Kensington"
TABL5741,Term 1 2019,"Main Campus, Kensington"
TABL5805,Term 1 2019,"Main Campus, Kensington"
TABL5810,Term 1 2019,"Main Campus, Kensington"
TABL5901,Term 1 2019,"Main Campus, Kensington"
TABL6000,Term 1 2019,"Main Campus, Kensington"
TABL6001,Term 1 2019,"Main Campus, Kensington"
TABL6010,Term 1 2019,"Main Campus, Kensington"
TABL6011,Term 1 2019,"Main Campus, Kensington"
TABL1710,Term 2 2019,"Main Campus, Kensington"
TABL2721,Term 2 2019,"Main Campus, Kensington"
TABL2751,Term 2 2019,"Main Campus, Kensington"
TABL2756,Term 2 2019,"Main Campus, Kensington"
TABL3003,Term 2 2019,"Main Campus, Kensington"
TABL3028,Term 2 2019,"Main Campus, Kensington"
TABL3752,Term 2 2019,"Main Campus, Kensington"
TABL3781,Term 2 2019,"Main Campus, Kensington"
TABL4721,Term 2 2019,"Main Campus, Kensington"
TABL4722,Term 2 2019,"Main Campus, Kensington"
TABL5503,Term 2 2019,"Main Campus, Kensington"
TABL5515,Term 2 2019,"Main Campus, Kensington"
TABL5517,Term 2 2019,"Main Campus, Kensington"
TABL5518,Term 2 2019,"Main Campus, Kensington"
TABL5528,Term 2 2019,"Main Campus, Kensington"
TABL5537,Term 2 2019,"Main Campus, Kensington"
TABL5541,Term 2 2019,"Main Campus, Kensington"
TABL5550,Term 2 2019,"Main Campus, Kensington"
TABL5551,Term 2 2019,"Main Campus, Kensington"
TABL5580,Term 2 2019,"Main Campus, Kensington"
TABL5581,Term 2 2019,"Main Campus, Kensington"
TABL5583,Term 2 2019,"Main Campus, Kensington"
TABL5584,Term 2 2019,"Main Campus, Kensington"
TABL5805,Term 2 2019,"Main Campus, Kensington"
TABL5810,Term 2 2019,"Main Campus, Kensington"
TABL5901,Term 2 2019,"Main Campus, Kensington"
TABL6000,Term 2 2019,"Main Campus, Kensington"
TABL6001,Term 2 2019,"Main Campus, Kensington"
TABL6010,Term 2 2019,"Main Campus, Kensington"
TABL6011,Term 2 2019,"Main Campus, Kensington"
TABL1710,Term 3 2019,"Main Campus, Kensington"
TABL2712,Term 3 2019,"Main Campus, Kensington"
TABL2731,Term 3 2019,"Main Campus, Kensington"
TABL2741,Term 3 2019,"Main Campus, Kensington"
TABL2751,Term 3 2019,"Main Campus, Kensington"
TABL2790,Term 3 2019,"Main Campus, Kensington"
TABL3007,Term 3 2019,"Main Campus, Kensington"
TABL3016,Term 3 2019,"Main Campus, Kensington"
TABL3020,Term 3 2019,"Main Campus, Kensington"
TABL3023,Term 3 2019,"Main Campus, Kensington"
TABL3025,Term 3 2019,"Main Campus, Kensington"
TABL3026,Term 3 2019,"Main Campus, Kensington"
TABL3040,Term 3 2019,"Main Campus, Kensington"
TABL3055,Term 3 2019,"Main Campus, Kensington"
TABL3732,Term 3 2019,"Main Campus, Kensington"
TABL3752,Term 3 2019,"Main Campus, Kensington"
TABL3757,Term 3 2019,"Main Campus, Kensington"
TABL3791,Term 3 2019,"Main Campus, Kensington"
TABL4721,Term 3 2019,"Main Campus, Kensington"
TABL4722,Term 3 2019,"Main Campus, Kensington"
TABL5507,Term 3 2019,"Main Campus, Kensington"
TABL5508,Term 3 2019,"Main Campus, Kensington"
TABL5511,Term 3 2019,"Main Campus, Kensington"
TABL5512,Term 3 2019,"Main Campus, Kensington"
TABL5520,Term 3 2019,"Main Campus, Kensington"
TABL5523,Term 3 2019,"Main Campus, Kensington"
TABL5524,Term 3 2019,"Main Campus, Kensington"
TABL5525,Term 3 2019,"Main Campus, Kensington"
TABL5526,Term 3 2019,"Main Campus, Kensington"
TABL5538,Term 3 2019,"Main Campus, Kensington"
TABL5540,Term 3 2019,"Main Campus, Kensington"
TABL5552,Term 3 2019,"Main Campus, Kensington"
TABL5555,Term 3 2019,"Main Campus, Kensington"
TABL5557,Term 3 2019,"Main Campus, Kensington"
TABL5562,Term 3 2019,"Main Campus, Kensington"
TABL5571,Term 3 2019,"Main Campus, Kensington"
TABL5575,Term 3 2019,"Main Campus, Kensington"
TABL5580,Term 3 2019,"Main Campus, Kensington"
TABL5581,Term 3 2019,"Main Campus, Kensington"
TABL5584,Term 3 2019,"Main Campus, Kensington"
TABL5805,Term 3 2019,"Main Campus, Kensington"
TABL5810,Term 3 2019,"Main Campus, Kensington"
TABL5901,Term 3 2019,"Main Campus, Kensington"
TABL6000,Term 3 2019,"Main Campus, Kensington"
TABL6001,Term 3 2019,"Main Campus, Kensington"
TABL6010,Term 3 2019,"Main Campus, Kensington"
TABL6011,Term 3 2019,"Main Campus, Kensington"
TELE3119,Term 1 2019,"Main Campus, Kensington"
TELE4653,Term 1 2019,"Main Campus, Kensington"
TELE9753,Term 1 2019,"Main Campus, Kensington"
TELE9757,Term 1 2019,"Main Campus, Kensington"
TELE9781,Term 1 2019,"Main Campus, Kensington"
TELE9782,Term 1 2019,"Main Campus, Kensington"
TELE3113,Term 2 2019,"Main Campus, Kensington"
TELE4642,Term 2 2019,"Main Campus, Kensington"
TELE4652,Term 2 2019,"Main Campus, Kensington"
TELE9751,Term 2 2019,"Main Campus, Kensington"
TELE9755,Term 2 2019,"Main Campus, Kensington"
TELE9781,Term 2 2019,"Main Campus, Kensington"
TELE9782,Term 2 2019,"Main Campus, Kensington"
TELE3118,Term 3 2019,"Main Campus, Kensington"
TELE4651,Term 3 2019,"Main Campus, Kensington"
TELE9752,Term 3 2019,"Main Campus, Kensington"
TELE9754,Term 3 2019,"Main Campus, Kensington"
TELE9756,Term 3 2019,"Main Campus, Kensington"
TELE9781,Term 3 2019,"Main Campus, Kensington"
TELE9782,Term 3 2019,"Main Campus, Kensington"
UDES0003,Summer Term 2019,"Main Campus, Kensington"
UDES0006,Summer Term 2019,"Main Campus, Kensington"
UDES0010,Summer Term 2019,"Main Campus, Kensington"
UDES0001,Term 1 2019,"Main Campus, Kensington"
UDES0002,Term 1 2019,"Main Campus, Kensington"
UDES0004,Term 1 2019,"Main Campus, Kensington"
UDES0013,Term 1 2019,"Main Campus, Kensington"
UDES0001,Term 2 2019,"Main Campus, Kensington"
UDES0002,Term 2 2019,"Main Campus, Kensington"
UDES0008,Term 2 2019,"Main Campus, Kensington"
UDES0009,Term 2 2019,"Main Campus, Kensington"
UDES0011,Term 2 2019,"Main Campus, Kensington"
UDES0003,Term 3 2019,"Main Campus, Kensington"
UDES0006,Term 3 2019,"Main Campus, Kensington"
UDES0011,Term 3 2019,"Main Campus, Kensington"
UDES0013,Term 3 2019,"Main Campus, Kensington"
VISN3211,Summer Term 2019,"Main Campus, Kensington"
VISN1101,Term 1 2019,"Main Campus, Kensington"
VISN3111,Term 1 2019,"Main Campus, Kensington"
VISN4003,Term 1 2019,"Main Campus, Kensington"
VISN4016,Term 1 2019,"Main Campus, Kensington"
VISN1111,Term 2 2019,"Main Campus, Kensington"
VISN2111,Term 2 2019,"Main Campus, Kensington"
VISN4003,Term 2 2019,"Main Campus, Kensington"
VISN4016,Term 2 2019,"Main Campus, Kensington"
VISN1221,Term 3 2019,"Main Campus, Kensington"
VISN2211,Term 3 2019,"Main Campus, Kensington"
VISN4016,Term 3 2019,"Main Campus, Kensington"
WOMS8301,Term 1 2019,"Main Campus, Kensington"
WOMS8302,Term 1 2019,"Main Campus, Kensington"
WOMS8301,Term 2 2019,"Main Campus, Kensington"
WOMS8302,Term 2 2019,"Main Campus, Kensington"
WOMS8301,Term 3 2019,"Main Campus, Kensington"
WOMS8302,Term 3 2019,"Main Campus, Kensington"
YENG9741,Summer Term 2019,"Main Campus, Kensington"
YENG9742,Term 2 2019,"Main Campus, Kensington"
YMED5000,Summer Term 2019,"Main Campus, Kensington"
YMED5001,Summer Term 2019,"Main Campus, Kensington"
YMED5002,Summer Term 2019,"Main Campus, Kensington"
YMED5005,Summer Term 2019,"Main Campus, Kensington"
YMED5007,Summer Term 2019,"Main Campus, Kensington"
YMED1001,Term 1 2019,"Main Campus, Kensington"
YMED5001,Term 1 2019,"Main Campus, Kensington"
YMED5002,Term 1 2019,"Main Campus, Kensington"
YMED5004,Term 1 2019,"Main Campus, Kensington"
YMED5006,Term 1 2019,"Main Campus, Kensington"
YMED5007,Term 1 2019,"Main Campus, Kensington"
YMED5009,Term 1 2019,"Main Campus, Kensington"
YMED5010,Term 1 2019,"Main Campus, Kensington"
YMED1003,Term 2 2019,"Main Campus, Kensington"
YMED1005,Term 2 2019,"Main Campus, Kensington"
YMED1008,Term 2 2019,"Main Campus, Kensington"
YMED3007,Term 3 2019,"Main Campus, Kensington"
ADAD4000,Summer Term 2019,"Art & Design, Paddington"
ADAD4001,Summer Term 2019,"Art & Design, Paddington"
ADAD9406,Summer Term 2019,"Art & Design, Paddington"
ADAD0901,Term 1 2019,"Art & Design, Paddington"
ADAD2400,Term 1 2019,"Art & Design, Paddington"
ADAD3400,Term 1 2019,"Art & Design, Paddington"
ADAD4000,Term 1 2019,"Art & Design, Paddington"
ADAD4001,Term 1 2019,"Art & Design, Paddington"
ADAD4011,Term 1 2019,"Art & Design, Paddington"
ADAD4100,Term 1 2019,"Art & Design, Paddington"
ADAD8891,Term 1 2019,"Art & Design, Paddington"
ADAD8892,Term 1 2019,"Art & Design, Paddington"
ADAD9100,Term 1 2019,"Art & Design, Paddington"
ADAD9101,Term 1 2019,"Art & Design, Paddington"
ADAD9113,Term 1 2019,"Art & Design, Paddington"
ADAD9211,Term 1 2019,"Art & Design, Paddington"
ADAD9312,Term 1 2019,"Art & Design, Paddington"
ADAD9405,Term 1 2019,"Art & Design, Paddington"
ADAD2402,Term 2 2019,"Art & Design, Paddington"
ADAD3402,Term 2 2019,"Art & Design, Paddington"
ADAD4000,Term 2 2019,"Art & Design, Paddington"
ADAD4001,Term 2 2019,"Art & Design, Paddington"
ADAD4100,Term 2 2019,"Art & Design, Paddington"
ADAD8891,Term 2 2019,"Art & Design, Paddington"
ADAD8892,Term 2 2019,"Art & Design, Paddington"
ADAD9100,Term 2 2019,"Art & Design, Paddington"
ADAD9114,Term 2 2019,"Art & Design, Paddington"
ADAD9211,Term 2 2019,"Art & Design, Paddington"
ADAD9212,Term 2 2019,"Art & Design, Paddington"
ADAD2610,Term 3 2019,"Art & Design, Paddington"
ADAD4000,Term 3 2019,"Art & Design, Paddington"
ADAD4001,Term 3 2019,"Art & Design, Paddington"
ADAD4100,Term 3 2019,"Art & Design, Paddington"
ADAD8891,Term 3 2019,"Art & Design, Paddington"
ADAD8892,Term 3 2019,"Art & Design, Paddington"
ADAD9100,Term 3 2019,"Art & Design, Paddington"
ADAD9113,Term 3 2019,"Art & Design, Paddington"
ADAD9114,Term 3 2019,"Art & Design, Paddington"
ADAD9311,Term 3 2019,"Art & Design, Paddington"
ADAD9312,Term 3 2019,"Art & Design, Paddington"
DART2190,Summer Term 2019,"Art & Design, Paddington"
DART1100,Term 1 2019,"Art & Design, Paddington"
DART1110,Term 1 2019,"Art & Design, Paddington"
DART1120,Term 1 2019,"Art & Design, Paddington"
DART1130,Term 1 2019,"Art & Design, Paddington"
DART1200,Term 1 2019,"Art & Design, Paddington"
DART1210,Term 1 2019,"Art & Design, Paddington"
DART1220,Term 1 2019,"Art & Design, Paddington"
DART1250,Term 1 2019,"Art & Design, Paddington"
DART1300,Term 1 2019,"Art & Design, Paddington"
DART1302,Term 1 2019,"Art & Design, Paddington"
DART1340,Term 1 2019,"Art & Design, Paddington"
DART1350,Term 1 2019,"Art & Design, Paddington"
DART2310,Term 1 2019,"Art & Design, Paddington"
DART2321,Term 1 2019,"Art & Design, Paddington"
DART2330,Term 1 2019,"Art & Design, Paddington"
DART3310,Term 1 2019,"Art & Design, Paddington"
DART3321,Term 1 2019,"Art & Design, Paddington"
DART3391,Term 1 2019,"Art & Design, Paddington"
DART4101,Term 1 2019,"Art & Design, Paddington"
DART4201,Term 1 2019,"Art & Design, Paddington"
DART4300,Term 1 2019,"Art & Design, Paddington"
DART4301,Term 1 2019,"Art & Design, Paddington"
DART1101,Term 2 2019,"Art & Design, Paddington"
DART1110,Term 2 2019,"Art & Design, Paddington"
DART1120,Term 2 2019,"Art & Design, Paddington"
DART1130,Term 2 2019,"Art & Design, Paddington"
DART1140,Term 2 2019,"Art & Design, Paddington"
DART1150,Term 2 2019,"Art & Design, Paddington"
DART1201,Term 2 2019,"Art & Design, Paddington"
DART1210,Term 2 2019,"Art & Design, Paddington"
DART1230,Term 2 2019,"Art & Design, Paddington"
DART1240,Term 2 2019,"Art & Design, Paddington"
DART1250,Term 2 2019,"Art & Design, Paddington"
DART1303,Term 2 2019,"Art & Design, Paddington"
DART1310,Term 2 2019,"Art & Design, Paddington"
DART1340,Term 2 2019,"Art & Design, Paddington"
DART1390,Term 2 2019,"Art & Design, Paddington"
DART2311,Term 2 2019,"Art & Design, Paddington"
DART2320,Term 2 2019,"Art & Design, Paddington"
DART3330,Term 2 2019,"Art & Design, Paddington"
DART3331,Term 2 2019,"Art & Design, Paddington"
DART3390,Term 2 2019,"Art & Design, Paddington"
DART4102,Term 2 2019,"Art & Design, Paddington"
DART4202,Term 2 2019,"Art & Design, Paddington"
DART4301,Term 2 2019,"Art & Design, Paddington"
DART1110,Term 3 2019,"Art & Design, Paddington"
DART1120,Term 3 2019,"Art & Design, Paddington"
DART1130,Term 3 2019,"Art & Design, Paddington"
DART1140,Term 3 2019,"Art & Design, Paddington"
DART1150,Term 3 2019,"Art & Design, Paddington"
DART1210,Term 3 2019,"Art & Design, Paddington"
DART1220,Term 3 2019,"Art & Design, Paddington"
DART1230,Term 3 2019,"Art & Design, Paddington"
DART1240,Term 3 2019,"Art & Design, Paddington"
DART1301,Term 3 2019,"Art & Design, Paddington"
DART1351,Term 3 2019,"Art & Design, Paddington"
DART2331,Term 3 2019,"Art & Design, Paddington"
DART2341,Term 3 2019,"Art & Design, Paddington"
DART3320,Term 3 2019,"Art & Design, Paddington"
DART3340,Term 3 2019,"Art & Design, Paddington"
DART3341,Term 3 2019,"Art & Design, Paddington"
DART3342,Term 3 2019,"Art & Design, Paddington"
DART4102,Term 3 2019,"Art & Design, Paddington"
DART4202,Term 3 2019,"Art & Design, Paddington"
DART4301,Term 3 2019,"Art & Design, Paddington"
DDES1100,Term 1 2019,"Art & Design, Paddington"
DDES1110,Term 1 2019,"Art & Design, Paddington"
DDES1120,Term 1 2019,"Art & Design, Paddington"
DDES1130,Term 1 2019,"Art & Design, Paddington"
DDES1140,Term 1 2019,"Art & Design, Paddington"
DDES1150,Term 1 2019,"Art & Design, Paddington"
DDES1160,Term 1 2019,"Art & Design, Paddington"
DDES1200,Term 1 2019,"Art & Design, Paddington"
DDES2180,Term 1 2019,"Art & Design, Paddington"
DDES4101,Term 1 2019,"Art & Design, Paddington"
DDES4200,Term 1 2019,"Art & Design, Paddington"
DDES1110,Term 2 2019,"Art & Design, Paddington"
DDES1120,Term 2 2019,"Art & Design, Paddington"
DDES1130,Term 2 2019,"Art & Design, Paddington"
DDES1140,Term 2 2019,"Art & Design, Paddington"
DDES1150,Term 2 2019,"Art & Design, Paddington"
DDES1160,Term 2 2019,"Art & Design, Paddington"
DDES1290,Term 2 2019,"Art & Design, Paddington"
DDES1290,Term 2 2019,"Art & Design, Paddington"
DDES4102,Term 2 2019,"Art & Design, Paddington"
DDES1101,Term 3 2019,"Art & Design, Paddington"
DDES1201,Term 3 2019,"Art & Design, Paddington"
DDES1290,Term 3 2019,"Art & Design, Paddington"
DDES4102,Term 3 2019,"Art & Design, Paddington"
SAHT4211,Term 1 2019,"Art & Design, Paddington"
SAHT9113,Term 1 2019,"Art & Design, Paddington"
SAHT9117,Term 1 2019,"Art & Design, Paddington"
SAHT9138,Term 1 2019,"Art & Design, Paddington"
SAHT9143,Term 1 2019,"Art & Design, Paddington"
SAHT9201,Term 1 2019,"Art & Design, Paddington"
SAHT9212,Term 1 2019,"Art & Design, Paddington"
SAHT9310,Term 1 2019,"Art & Design, Paddington"
SAHT4213,Term 2 2019,"Art & Design, Paddington"
SAHT9110,Term 2 2019,"Art & Design, Paddington"
SAHT9112,Term 2 2019,"Art & Design, Paddington"
SAHT9118,Term 2 2019,"Art & Design, Paddington"
SAHT9122,Term 2 2019,"Art & Design, Paddington"
SAHT9124,Term 2 2019,"Art & Design, Paddington"
SAHT9143,Term 2 2019,"Art & Design, Paddington"
SAHT6700,Term 3 2019,"Art & Design, Paddington"
SAHT9116,Term 3 2019,"Art & Design, Paddington"
SAHT9118,Term 3 2019,"Art & Design, Paddington"
SAHT9131,Term 3 2019,"Art & Design, Paddington"
SAHT9204,Term 3 2019,"Art & Design, Paddington"
SAHT9311,Term 3 2019,"Art & Design, Paddington"
SART1501,Summer Term 2019,"Art & Design, Paddington"
SART1502,Summer Term 2019,"Art & Design, Paddington"
SART1641,Summer Term 2019,"Art & Design, Paddington"
SART9727,Summer Term 2019,"Art & Design, Paddington"
SART9728,Summer Term 2019,"Art & Design, Paddington"
SART2400,Term 1 2019,"Art & Design, Paddington"
